cell,site,date,night,CORRAF,CORTOW,EPTFUS,LASBOR,LASCIN,LASINT,LASNOC,MYOAUS,MYOGRI,MYOLEI,MYOLUC,MYOSEP,MYOSOD,NYCHUM,PERSUB,TADBRA
Cell-20,C20-S3,20190622,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Cell-20,C20-S3,20190623,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-20,C20-S3,20150704,night1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
cell-20,C20-S3,20150705,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-20,C20-S3,20150706,night3,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1
cell-20,C20-S3,20150707,night4,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1
cell-20,C20-S4,20200623,night1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1
cell-20,C20-S4,20200624,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-20,C20-S4,20200625,night3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
cell-20,C20-S4,20200626,night4 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
Cell-20,C20-S4,20190620,night1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
Cell-20,C20-S4,20190621,night2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
Cell-20,C20-S4,20190622,night3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
Cell-20,C20-S4,20190623,night4 ,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
cell-20,C20-S4,20180701,night1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1
cell-20,C20-S4,20180702,night2,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-20,C20-S4,20180703,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1
cell-20,C20-S4,20180704,night4 ,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1
cell-20,C20-S4,20170702,night1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
cell-20,C20-S4,20170703,night2,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
cell-20,C20-S4,20170704,night3,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
cell-20,C20-S4,20170705,night4,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-210,C210-S1,20200728,night1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cell-210,C210-S1,20200729,night2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
cell-210,C210-S1,20200730,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-210,C210-S1,20200731,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-210,C210-S2,20200728,night1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-210,C210-S2,20200729,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-210,C210-S2,20200730,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-210,C210-S2,20200731,night4 ,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
cell-21,C21-S1,20160702,night1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
cell-21,C21-S1,20160703,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
cell-21,C21-S1,20160704,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-21,C21-S1,20160705,night4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
cell-21,C21-S1,20170701,night1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-21,C21-S1,20170702,night2,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-21,C21-S1,20170703,night3,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-21,C21-S1,20170704,night4,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-21,C21-S2,20200711,night1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
cell-21,C21-S2,20200712,night2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
cell-21,C21-S2,20200713,night3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
cell-21,C21-S2,20200714,night4 ,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
Cell-21,C21-S2,20190707,night1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
Cell-21,C21-S2,20190708,night2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
Cell-21,C21-S2,20190709,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
Cell-21,C21-S2,20190710,night4 ,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
cell-21,C21-S2,20180630,night1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
cell-21,C21-S2,20180701,night2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
cell-21,C21-S2,20180702,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
cell-21,C21-S2,20180703,night4 ,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
cell-21,C21-S2,20160702,night1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
cell-21,C21-S2,20160703,night2,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
cell-21,C21-S2,20160704,night3,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-21,C21-S2,20160705,night4,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
cell-21,C21-S2,20170701,night1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-21,C21-S2,20170702,night2,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-21,C21-S2,20170703,night3,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-21,C21-S2,20170704,night4,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-21,C21-S3,20200711,night1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
cell-21,C21-S3,20200712,night2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
cell-21,C21-S3,20200713,night3,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
cell-21,C21-S3,20200714,night4 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Cell-21,C21-S3,20190707,night1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cell-21,C21-S3,20190708,night2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cell-21,C21-S3,20190709,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cell-21,C21-S3,20190710,night4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-21,C21-S3,20180630,night1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
cell-21,C21-S3,20180701,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-21,C21-S3,20180702,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-21,C21-S3,20180703,night4 ,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
cell-22,C22-S1,20150605,night1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
cell-22,C22-S1,20150606,night2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
cell-22,C22-S1,20150607,night3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-22,C22-S1,20150608,night4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
cell-22,C22-S2,20210712,night1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
cell-22,C22-S2,20210713,night2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
cell-22,C22-S2,20210714,night3,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
cell-22,C22-S2,20210715,night4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
cell-22,C22-S2,20200616,night1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
cell-22,C22-S2,20200617,night2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
cell-22,C22-S2,20200618,night3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
cell-22,C22-S2,20200619,night4 ,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Cell-22,C22-S2,20190613,night1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
Cell-22,C22-S2,20190614,night2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Cell-22,C22-S2,20190615,night3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
Cell-22,C22-S2,20190616,night4 ,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
cell-22,C22-S2,20180604,night1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
cell-22,C22-S2,20180605,night2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
cell-22,C22-S2,20180606,night3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
cell-22,C22-S2,20180607,night4 ,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
cell-22,C22-S2,20150605,night1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
cell-22,C22-S2,20150606,night2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
cell-22,C22-S2,20150607,night3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
cell-22,C22-S2,20150608,night4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
cell-22,C22-S2,20160605,night1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
cell-22,C22-S2,20160606,night2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cell-22,C22-S2,20160607,night3,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
cell-22,C22-S2,20160608,night4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
cell-22,C22-S2,20170605,night1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
cell-22,C22-S2,20170606,night2,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
cell-22,C22-S2,20170607,night3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cell-22,C22-S2,20170608,night4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cell-22,C22-S3,20210712,night1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1
cell-22,C22-S3,20210713,night2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1
cell-22,C22-S3,20210714,night3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1
cell-22,C22-S3,20210715,night4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1
cell-22,C22-S3,20170605,night1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
cell-22,C22-S3,20170606,night2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
cell-22,C22-S3,20170607,night3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
cell-22,C22-S3,20170608,night4,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
cell-22,C22-S3,20150605,night1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
cell-22,C22-S3,20150606,night2,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-22,C22-S3,20150607,night3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
cell-22,C22-S3,20150608,night4,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
cell-22,C22-S3,20160605,night1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
cell-22,C22-S3,20160606,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-22,C22-S3,20160607,night3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
cell-22,C22-S3,20160608,night4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
cell-22,C22-S4,20210712,night1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-22,C22-S4,20210713,night2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
cell-22,C22-S4,20210714,night3,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0
cell-22,C22-S4,20210715,night4,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-22,C22-S4,20200616,night1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
cell-22,C22-S4,20200617,night2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
cell-22,C22-S4,20200618,night3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
cell-22,C22-S4,20200619,night4 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
cell-22,C22-S4,20180604,night1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
cell-22,C22-S4,20180605,night2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
cell-22,C22-S4,20180606,night3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
cell-22,C22-S4,20180607,night4 ,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
cell-22,C22-S4,20170605,night1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0
cell-22,C22-S4,20170606,night2,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0
cell-22,C22-S4,20170607,night3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
cell-22,C22-S4,20170608,night4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
cell-22,C22-S4,20160605,night1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
cell-22,C22-S4,20160606,night2,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-22,C22-S4,20160607,night3,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-22,C22-S4,20160608,night4,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
Cell-22,C22-S5,20190613,night1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1
Cell-22,C22-S5,20190614,night2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
Cell-22,C22-S5,20190615,night3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
Cell-22,C22-S5,20190616,night4 ,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1
cell-22,C22-S5,20180604,night1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1
cell-22,C22-S5,20180605,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
cell-22,C22-S5,20180606,night3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
cell-22,C22-S5,20180607,night4 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-22,C22-S5,20160605,night1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1
cell-22,C22-S5,20160606,night2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
cell-22,C22-S5,20160607,night3,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1
cell-22,C22-S5,20160608,night4,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1
cell-22,C22-S5,20170605,night1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1
cell-22,C22-S5,20170606,night2,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1
cell-22,C22-S5,20170607,night3,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1
cell-22,C22-S5,20170608,night4,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-22,C22-S6,20210712,night1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
cell-22,C22-S6,20210713,night2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
cell-22,C22-S6,20210714,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-22,C22-S6,20210715,night4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-22,C22-S6,20200616,night1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
cell-22,C22-S6,20200617,night2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
cell-22,C22-S6,20200618,night3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
cell-22,C22-S6,20200619,night4 ,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
Cell-22,C22-S6,20190613,night1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
Cell-22,C22-S6,20190614,night2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
Cell-22,C22-S6,20190615,night3,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
Cell-22,C22-S6,20190616,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-22,C22-S6,20180604,night1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
cell-22,C22-S6,20180605,night2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
cell-22,C22-S6,20180606,night3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
cell-22,C22-S6,20180607,night4 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
cell-22,C22-S6,20170605,night1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1
cell-22,C22-S6,20170606,night2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
cell-22,C22-S6,20170607,night3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
cell-22,C22-S6,20170608,night4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-22,C22-S7,20180604,night1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
cell-22,C22-S7,20180605,night2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
cell-22,C22-S7,20180606,night3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
cell-22,C22-S7,20180607,night4 ,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
cell-22,C22-S8,20210712,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-22,C22-S8,20210713,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-22,C22-S8,20210714,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-22,C22-S8,20210715,night4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-22,C22-S8,20200616,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
cell-22,C22-S8,20200617,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
cell-22,C22-S8,20200618,night3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
cell-22,C22-S8,20200619,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
Cell-22,C22-S8,20190613,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
Cell-22,C22-S8,20190614,night2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Cell-22,C22-S8,20190615,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Cell-22,C22-S8,20190616,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-24,C24-S1,20180728,night1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
cell-24,C24-S1,20180729,night2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
cell-24,C24-S1,20180730,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-24,C24-S1,20180731,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-24,C24-S1,20160722,night1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-24,C24-S1,20160723,night2,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-24,C24-S1,20160724,night3,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
cell-24,C24-S1,20160725,night4,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-24,C24-S1,20170720,night1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-24,C24-S1,20170721,night2,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-24,C24-S1,20170722,night3,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1
cell-24,C24-S1,20170723,night4,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
cell-24,C24-S2,20160722,night1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
cell-24,C24-S2,20160723,night2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
cell-24,C24-S2,20160724,night3,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
cell-24,C24-S2,20160725,night4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
cell-24,C24-S3,20160722,night1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-24,C24-S3,20160723,night2,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1
cell-24,C24-S3,20160724,night3,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
cell-24,C24-S3,20160725,night4,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1
cell-24,C24-S4,20150727,night1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
cell-24,C24-S4,20150728,night2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
cell-24,C24-S4,20150729,night3,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
cell-24,C24-S4,20150730,night4,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
cell-24,C24-S5,20150727,night1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
cell-24,C24-S5,20150728,night2,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
cell-24,C24-S5,20150729,night3,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-24,C24-S5,20150730,night4,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-24,C24-S6,20180728,night1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
cell-24,C24-S6,20180729,night2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
cell-24,C24-S6,20180730,night3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
cell-24,C24-S6,20180731,night4 ,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
cell-24,C24-S6,20170720,night1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
cell-24,C24-S6,20170721,night2,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
cell-24,C24-S6,20170722,night3,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
cell-24,C24-S6,20170723,night4,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
cell-24,C24-S7,20180728,night1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
cell-24,C24-S7,20180729,night2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
cell-24,C24-S7,20180730,night3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
cell-24,C24-S7,20180731,night4 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
cell-24,C24-S7,20170720,night1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
cell-24,C24-S7,20170721,night2,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
cell-24,C24-S7,20170722,night3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
cell-24,C24-S7,20170723,night4,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1
cell-29,C29-S1,20210607,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-29,C29-S1,20210608,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-29,C29-S1,20210609,night3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
cell-29,C29-S1,20210610,night4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
cell-29,C29-S1,20200610,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-29,C29-S1,20200611,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-29,C29-S1,20200612,night3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
cell-29,C29-S1,20200613,night4 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-29,C29-S1,20180531,night1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
cell-29,C29-S1,20180601,night2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
cell-29,C29-S1,20180602,night3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-29,C29-S1,20180603,night4 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-29,C29-S1,20160531,night1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
cell-29,C29-S1,20160601,night2,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-29,C29-S1,20160602,night3,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1
cell-29,C29-S1,20160603,night4,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-29,C29-S1,20170531,night1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1
cell-29,C29-S1,20170601,night2,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-29,C29-S1,20170602,night3,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1
cell-29,C29-S1,20170603,night4,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-29,C29-S2,20210607,night1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
cell-29,C29-S2,20210608,night2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-29,C29-S2,20210609,night3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-29,C29-S2,20210610,night4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-29,C29-S2,20200610,night1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
cell-29,C29-S2,20200611,night2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
cell-29,C29-S2,20200612,night3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
cell-29,C29-S2,20200613,night4 ,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
cell-29,C29-S2,20180531,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
cell-29,C29-S2,20180601,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
cell-29,C29-S2,20180602,night3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
cell-29,C29-S2,20180603,night4 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-29,C29-S2,20160531,night1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-29,C29-S2,20160601,night2,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1
cell-29,C29-S2,20160602,night3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-29,C29-S2,20160603,night4,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1
cell-29,C29-S2,20170531,night1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1
cell-29,C29-S2,20170601,night2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
cell-29,C29-S2,20170602,night3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-29,C29-S2,20170603,night4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-2,C2-S1,20180614,night1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
