psi(Int),col(Int),ext(Int),p(Int),psi(sc.canopy1km_mean),psi(sc.canopy1km_median),psi(sc.canopy2500m_mean),psi(sc.canopy2500m_median),psi(sc.canopy500m_mean),psi(sc.canopy500m_median),psi(sc.canopy5km_mean),psi(sc.canopy5km_median),psi(sc.dis_2_clutter),psi(sc.elev),psi(sc.impervious),psi(sc.structure),psi(sc.tree_canopy),psi(sc.urban1km_mean),psi(sc.urban1km_median),psi(sc.urban2500m_mean),psi(sc.urban2500m_median),psi(sc.urban500m_mean),psi(sc.urban500m_median),psi(sc.urban5km_mean),psi(sc.urban5km_median),psi(sc.water),p(canopy),p(j_date),df,logLik,QAIC,delta,weight
4.466768249110562,-0.6988087722517683,-2.0674578713080636,0.2710657163641788,NA,NA,NA,NA,NA,NA,NA,NA,-0.05573256691518103,5.136325250041553,NA,NA,NA,NA,-0.2612671194228401,NA,NA,NA,NA,NA,NA,NA,+,0.3002685817947331,10,-1184.2828532429191,929.4964392666047,9.769359407961474,0.000185410633813222
3.51153350989785,-0.7894808593990472,-2.10150833914466,0.35254155216911864,0.8727174706154632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,-0.1335019263081638,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30389166369530746,12,-1179.0694638965847,929.5015049015975,9.774425042954249,0.000184941616733951
1.892951494046776,-0.6975268618079832,-2.074628678204175,0.3248485206537448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41556527514874486,NA,NA,NA,NA,+,0.3047650141880763,8,-1189.5415577885951,929.5260979222952,9.799018063651943,0.000182681405067304
4.445738242634226,-0.69770281987299,-2.0669370219402086,0.2722479021543522,NA,NA,NA,NA,NA,NA,NA,NA,-0.05373090876707717,5.100292883279857,NA,NA,NA,NA,NA,NA,-0.24184159145518355,NA,NA,NA,NA,NA,+,0.3003513418229478,10,-1184.3287305770118,929.5315943118865,9.8045144532432,0.000182180050206593
4.365153019265553,-0.6839876891369858,-2.068280228696017,0.27757554480846247,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.743849605889703,NA,NA,NA,NA,NA,NA,NA,NA,-0.24059413743689506,NA,NA,+,+,0.3004158881365173,10,-1184.3614472078398,929.5566645270803,9.829584668437064,0.000179910656935189
2.51795270243109,-0.7465347760127411,-2.113033848695165,0.31913252125385433,NA,NA,NA,NA,1.0290150055492364,NA,NA,NA,0.42922699923153473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.3055096626870234,10,-1184.4345566801976,929.6126871112625,9.885607252619252,0.000174941054405872
3.5145587998867156,-0.749344630313286,-2.085082869044106,0.35262389150834234,NA,NA,NA,NA,NA,NA,NA,0.840911337711539,NA,NA,-0.3045454434109952,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3034283197841491,12,-1179.2330301150475,929.6268430000365,9.899763141393237,0.000173707203068407
3.7079025171161533,-0.7277046290597292,-2.074901461229093,0.35326798147006205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30395509441713436,10,-1184.4620267029225,929.6337369371054,9.906657078462104,0.000173109470579601
4.115751933288988,-0.7708888850542845,-2.1034008099338433,0.34760847595504424,NA,NA,NA,NA,0.8637733939128318,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.3043531896097436,12,-1179.2495289907856,929.639485816694,9.912405958050726,0.00017261259229407
4.147293106173029,-0.6867691497508928,-2.0650287427598135,0.2820148228305485,NA,NA,NA,NA,NA,NA,NA,NA,-0.04949084002133436,4.65450159621071,NA,NA,NA,NA,NA,NA,NA,NA,-0.22241605639638865,NA,NA,NA,+,0.30100040623724944,10,-1184.4735723514368,929.6425841773463,9.915504318703029,0.000172345391286754
5.642414502848673,-0.7273697498513828,-2.0702976787973966,0.3375726881697196,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.154482595878839,NA,+,-0.2721948085714786,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3024960165313939,12,-1179.273058216733,929.6575158748913,9.930436016247995,0.000171063477898883
2.059031971847435,-0.7178296746187588,-2.0987452756112224,0.34273693369302477,NA,NA,NA,NA,NA,NA,NA,1.014712900480162,0.2072582521581347,NA,NA,NA,NA,0.0743706174098747,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30358251268137404,10,-1184.5695322654747,929.7161166785247,9.989036819881449,0.000166123967461899
2.001790509458029,-0.6914331636800323,-2.065296035165911,0.3297967738690452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0162324514590917,NA,NA,NA,NA,NA,NA,-0.25355708109776814,NA,+,+,0.3052550453812071,10,-1184.5864280453081,929.7290636362515,10.001983777608189,0.000165052040760595
2.004076152489459,-0.6919920731390091,-2.065575745179762,0.3297943802751204,NA,NA,NA,NA,NA,NA,NA,NA,0.013434686706989912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2529129806117177,NA,+,+,0.3052533172755376,10,-1184.5866348214195,929.729222085379,10.002142226735714,0.000165038965102631
2.0594801286499105,-0.7204494293455702,-2.100162762143733,0.3420425562181258,NA,NA,NA,NA,NA,NA,NA,0.9935221009331598,0.2032986149901047,NA,NA,NA,NA,NA,NA,0.03838375402449183,NA,NA,NA,NA,NA,NA,+,0.3036023490836449,10,-1184.6025956868248,929.7414526335823,10.014372774939034,0.000164032786258921
2.0688673128622264,-0.7234286977227028,-2.0998486359235975,0.3405745721871342,NA,NA,NA,NA,NA,NA,NA,0.9589960094413313,0.19540664934536794,NA,NA,NA,NA,NA,-0.017468331826705638,NA,NA,NA,NA,NA,NA,NA,+,0.3036677565244605,10,-1184.6126499956665,929.7491570848019,10.022077226158672,0.000163402110491433
2.065929099246931,-0.7214406606007888,-2.0996759961066522,0.3411931771126138,NA,NA,NA,NA,NA,NA,NA,0.9741244250205041,0.2012652250763404,NA,NA,NA,NA,NA,NA,NA,0.01378676364066965,NA,NA,NA,NA,NA,+,0.30361571110042274,10,-1184.6143791834884,929.7504821329413,10.023402274298064,0.000163293888513984
2.0673617814423055,-0.7222184676099396,-2.099690844396507,0.341189301240608,NA,NA,NA,NA,NA,NA,NA,0.9717265741958648,0.20091897058766664,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008945513295804834,NA,NA,NA,+,0.3036517577269481,10,-1184.6168249148236,929.7523562565699,10.025276397926632,0.000163140943717108
2.0679651027744663,-0.7223252723707806,-2.099632017577895,0.34077215109356995,NA,NA,NA,NA,NA,NA,NA,0.9634477281843997,0.1974050352494334,NA,NA,NA,NA,NA,NA,NA,NA,-0.006273430385099055,NA,NA,NA,NA,+,0.30364249778892144,10,-1184.6176480114723,929.7529869819712,10.025907123327897,0.000163089503260141
5.531843862422478,-0.7285730004568414,-2.069727706804649,0.3344728824302986,NA,NA,NA,NA,NA,NA,NA,NA,1.8874624457815452e-4,3.9290360911793925,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30259215973167086,12,-1179.4720134498505,929.8099719922226,10.082892133579321,0.000158508250364643
1.8877226163053897,-0.6992570488680592,-2.0722969247939758,0.32614082079351375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3212031388406823,NA,NA,NA,NA,NA,NA,+,0.3049875376840906,8,-1189.9645208551299,929.8502075518237,10.123127693180436,0.000155351278395447
1.8280983694992268,-0.6929521962305382,-2.0601331092814426,0.33147273710568403,NA,NA,NA,NA,NA,NA,NA,NA,-0.012712150291222614,NA,NA,NA,-0.0355557312328871,NA,NA,NA,NA,NA,NA,-0.23283085878576956,NA,NA,+,0.30535248467783804,10,-1184.7676200622193,929.8679080936547,10.14082823501144,0.000153982443708236
3.401535555014512,-0.7782674459407115,-2.094619299906537,0.34787584291461576,NA,NA,NA,NA,0.8416789183849824,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,NA,-0.23077432871142914,NA,NA,NA,+,0.304533644617269,12,-1179.6033035676749,929.9105774464941,10.183497587850866,0.000150732074176369
3.4070997681712085,-0.7865430531913582,-2.0983790412269445,0.3472156469139936,NA,NA,NA,NA,0.8507855890683537,NA,NA,NA,NA,NA,NA,+,NA,NA,-0.2073967557326359,NA,NA,NA,NA,NA,NA,NA,+,0.30459667490043324,12,-1179.6188928854724,929.9225232838869,10.195443425243639,0.000149834447147632
2.118126768025356,-0.7377587234196832,-2.0974673126172094,0.32646013411021196,NA,NA,NA,NA,0.9058812357976942,NA,NA,NA,0.4137496071995444,NA,-0.1290126653109699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30534470772618116,10,-1184.8534241873986,929.9336583811483,10.206578522505083,0.00014900255452678
3.4205558294167973,-0.779992019152914,-2.0940380408327655,0.347122732904587,NA,NA,NA,NA,0.7692494324071699,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,-0.27572164118737763,NA,NA,NA,NA,+,0.30453666043313604,12,-1179.6446179860773,929.9422360046569,10.215156146013669,0.000148364879032029
3.435175924741802,-0.7714992312248407,-2.098021329576152,0.35191068672607634,NA,NA,NA,NA,0.9993393061658699,NA,NA,NA,NA,NA,NA,+,-0.4898826514592979,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.304124539461737,12,-1179.6520230876083,929.9479104119605,10.220830553317228,0.000147944534239306
4.248109009262822,-0.6805560509293879,-2.0680441033432344,0.2956273366820699,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.794382237264661,NA,NA,-0.16501385184336625,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.30122840233470893,10,-1184.8768051690672,929.9515748421971,10.224494983553882,0.000147673716201212
4.175864056215641,-0.6847926246572925,-2.0662582455930263,0.29369616069416304,NA,NA,NA,NA,NA,NA,NA,NA,-0.1007356067378145,4.816017394870523,NA,NA,-0.20658351635785072,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3013370444022565,10,-1184.888594124294,929.9606085243634,10.233528665720087,0.000147008201636222
1.8822122225584346,-0.6891779026671558,-2.0644350158176104,0.32899602227078495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2869313903747133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30500870624841886,8,-1190.1153598726632,929.9657930058722,10.238713147228964,0.000146627614484586
3.491716235860293,-0.7833279673501025,-2.09444448179474,0.34645554454800853,NA,NA,NA,NA,0.7936870911018791,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,-0.23278591087227,NA,NA,NA,NA,NA,NA,+,0.30442835255032374,12,-1179.7205305564223,930.0004065566455,10.273326698002279,0.000144111796439572
3.4170145614337977,-0.7825227653769053,-2.0955154112121006,0.34755350058370016,NA,NA,NA,NA,0.858418947745761,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,-0.17758109281758544,NA,NA,NA,NA,NA,+,0.304559189081152,12,-1179.7446740880764,930.0189073471851,10.291827488541799,0.000142784852201008
2.107171139448917,-0.7422771648519547,-2.10108502092505,0.3231274647496765,NA,NA,NA,NA,0.9274449810537825,NA,NA,NA,0.34311662272885274,NA,NA,NA,NA,NA,-0.06827702334733224,NA,NA,NA,NA,NA,NA,NA,+,0.30527327400650334,10,-1184.9906136554837,930.0387844103324,10.311704551689104,0.000141372808880524
4.224337241184505,-0.6852438440413919,-2.0687143661061325,0.28495565538160356,NA,NA,NA,NA,NA,NA,NA,NA,-0.008200882063418449,4.712013336454081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.3008918554227738,10,-1185.0070648938101,930.0513907232262,10.324310864582912,0.000140484516412979
2.103092950991244,-0.7378792580995315,-2.0998379456269753,0.3236708322447268,NA,NA,NA,NA,0.9329594922267244,NA,NA,NA,0.34403651293350584,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04455281123769596,NA,NA,NA,+,0.30524499389711374,10,-1185.0418043171592,930.0780109710032,10.350931112359945,0.000138627039143773
2.107696416736434,-0.7389053159602956,-2.0999454376374356,0.32271204530106734,NA,NA,NA,NA,0.9165958213635996,NA,NA,NA,0.3384993510062371,NA,NA,NA,NA,NA,NA,NA,NA,-0.05729566239140642,NA,NA,NA,NA,+,0.30522911847931233,10,-1185.0423836657635,930.0784549162939,10.351375057650671,0.000138596271148128
2.1064045083806,-0.7397638546720853,-2.1000936258140843,0.32376665454059256,NA,NA,NA,NA,0.9370919438121434,NA,NA,NA,0.3485831261195379,NA,NA,NA,NA,NA,NA,NA,-0.03836588716389861,NA,NA,NA,NA,NA,+,0.3052584525397716,10,-1185.042729515357,930.0787199351395,10.35164007649621,0.000138577907052975
2.108100016163486,-0.7398245782418219,-2.1001651065161417,0.32332054771445656,NA,NA,NA,NA,0.9266561490160984,NA,NA,NA,0.34886900928542275,NA,NA,NA,NA,NA,NA,-0.04235738315162512,NA,NA,NA,NA,NA,NA,+,0.3052311838693564,10,-1185.0508387041407,930.0849338729048,10.357854014261534,0.000138148017979743
3.4641949357669333,-0.7866008271245595,-2.0994627504549883,0.34684350996570185,NA,NA,NA,NA,0.7965388716292026,NA,NA,NA,NA,NA,NA,+,NA,-0.20553603351509508,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30461587044551147,12,-1179.846085628141,930.0966173395717,10.369537480928443,0.000137343346723948
2.50206990357728,-0.7491705634688186,-2.1043923494705523,0.2899875769551397,NA,NA,NA,NA,0.8671012876398183,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11931264042949424,NA,NA,NA,NA,NA,NA,+,+,0.30421819847356824,10,-1185.0687240834918,930.0986391444383,10.371559285795001,0.000137204576154121
2.102981386145779,-0.739234209188499,-2.100829653178965,0.3240447482435976,NA,NA,NA,NA,0.9433977253808121,NA,NA,NA,0.352946507905617,NA,NA,NA,NA,-0.014990535052636802,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30527210198157817,10,-1185.0687563069725,930.0986638367606,10.371583978117314,0.000137202882214769
1.8462970048924727,-0.7071888756289096,-2.0830096276291843,0.3281503730025569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.30926112887624835,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30493304249033554,8,-1190.289378651241,930.0991407289202,10.372060870276982,0.000137170170625493
3.4643375241746908,-0.7777257095355994,-2.0928567154187876,0.34787934960570965,NA,NA,NA,NA,0.7905929134428726,NA,NA,NA,NA,NA,-0.1983679371136391,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30455011378652214,12,-1179.860023370738,930.1072976020981,10.380217743454864,0.000136611870053325
2.502868838784572,-0.7441125099744945,-2.101416951539602,0.28911279016656,NA,NA,NA,NA,0.8209972283058532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15074881951546432,NA,NA,NA,+,+,0.3041699386099395,10,-1185.0988669215465,930.1217371046333,10.39465724599006,0.000135629118212073
2.4968566448006984,-0.7422412257933231,-2.1019264962078,0.29079278334080055,NA,NA,NA,NA,0.8624419267646102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11233390660321321,NA,NA,+,+,0.3042297998284257,10,-1185.120955296814,930.1386630626927,10.411583204049407,0.00013448613517147
2.494645564777504,-0.745675049421744,-2.10212865420709,0.29065204907508163,NA,NA,NA,NA,0.874056046562864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08825278326929922,NA,NA,NA,NA,+,+,0.3042432283021438,10,-1185.1643496810195,930.1719154643828,10.444835605739513,0.000132268627126315
2.4926507390472317,-0.7458937144040015,-2.1015673619261115,0.2896565097602401,NA,NA,NA,NA,0.8426347887081831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10598638850952559,NA,NA,NA,NA,NA,+,+,0.30414435217722086,10,-1185.185262400157,930.1879405365188,10.46086067787553,0.000131213054534902
2.4363077336945915,-0.7416829888579958,-2.1002466078616457,0.2925115912431368,NA,NA,NA,NA,0.8574582909484002,NA,NA,NA,NA,NA,-0.0881054617946235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.3042949443470042,10,-1185.2228991812333,930.216780981788,10.489701123144755,0.000129334510142497
1.9047411560429348,-0.6850378297659645,-2.0647333897752524,0.336389613066203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019219236779010516,NA,NA,NA,NA,NA,NA,NA,0.006464555125061728,+,+,0.3052010009458082,10,-1185.225658548769,930.2188954396697,10.491815581026458,0.000129197846210585
2.4720912561685817,-0.7471180034428798,-2.1041380812909534,0.29067230577719017,NA,NA,NA,NA,0.8529210709928096,NA,NA,NA,NA,NA,NA,NA,NA,-0.09449760113129284,NA,NA,NA,NA,NA,NA,NA,+,+,0.30422004837411126,10,-1185.225705026237,930.2189310545878,10.491851195944491,0.000129195545545718
1.9014443386069393,-0.6843296552575042,-2.064506526489412,0.3370354191462469,NA,NA,NA,NA,NA,NA,NA,NA,-0.004312336163580622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006604129889662798,+,+,0.3051939229188956,10,-1185.227526633779,930.220326922436,10.49324706379275,0.000129105407050651
3.4738304697754723,-0.7747665505978133,-2.0998141995185384,0.3494116459133929,NA,NA,NA,NA,0.9000834032446725,NA,NA,NA,0.23503731124412852,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30476679038090737,12,-1180.0140274438343,930.22530838608,10.498228527436709,0.000128784240241153
3.6336081215966787,-0.7512281850583623,-2.07925084562152,0.3504294667284949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,-0.4778917030740049,NA,NA,NA,NA,+,0.30416513025100483,11,-1182.6743326504554,930.2638564371306,10.53677657848732,0.000126325817464913
3.4397494888834212,-0.7482907431387772,-2.0887592155777708,0.35231809758341953,NA,NA,NA,NA,NA,NA,NA,0.7338012208683955,NA,NA,NA,+,NA,NA,NA,NA,NA,-0.23218283802297257,NA,NA,NA,NA,+,0.3034595117411566,12,-1180.0800334462162,930.27588769825,10.548807839606752,0.000125568169167816
1.7789683576310877,-0.6853423093562296,-2.0603916386108625,0.3369243193886432,NA,NA,NA,NA,NA,NA,NA,NA,-0.01084442720824185,NA,NA,NA,0.006136196610422116,NA,NA,NA,NA,NA,NA,NA,0.01444077543596009,NA,+,0.3052868098210487,10,-1185.3312693568807,930.2998232619776,10.572743403334357,0.000124074353370602
1.8312212839287014,-0.6866995156695326,-2.0696612635366884,0.3326990194930439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22526024771667244,NA,NA,NA,+,0.30500494115253124,8,-1190.575301418479,930.3182386348499,10.591158776206612,0.000122937159128407
3.431197229925279,-0.7508231242803447,-2.091687421985587,0.3527433165458687,NA,NA,NA,NA,NA,NA,NA,0.8011309879549089,NA,NA,NA,+,NA,NA,-0.1391813175090089,NA,NA,NA,NA,NA,NA,NA,+,0.30346429680506404,12,-1180.1577891506374,930.3354706135153,10.608390754872062,0.000121882483936363
3.429138952952119,-0.7436526361421149,-2.088856908265745,0.3532801384266411,NA,NA,NA,NA,NA,NA,NA,0.7909840975101609,NA,NA,NA,+,NA,NA,NA,NA,NA,NA,-0.1403432942191304,NA,NA,NA,+,0.3034533890969023,12,-1180.2048464841755,930.3715298729314,10.644450014288168,0.000119704679382084
3.4908266585619954,-0.7480312180961374,-2.0882883121788955,0.35228804750443943,NA,NA,NA,NA,NA,NA,NA,0.7597614538381398,NA,NA,NA,+,NA,NA,NA,-0.15015297149818274,NA,NA,NA,NA,NA,NA,+,0.3034230794909437,12,-1180.234274077677,930.3940797530091,10.666999894365858,0.000118362596469444
1.822613964348164,-0.6936447209304901,-2.0735648198622507,0.33292205149033194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2034771302572429,NA,NA,NA,NA,NA,NA,NA,+,0.3050469239990089,8,-1190.6855397622342,930.4027124614821,10.675632602838846,0.000117852802591707
3.438379989462134,-0.7461539290313377,-2.089390924876149,0.3530779552373969,NA,NA,NA,NA,NA,NA,NA,0.808110938076316,NA,NA,NA,+,NA,NA,NA,NA,-0.09700097812228667,NA,NA,NA,NA,NA,+,0.30341679580741454,12,-1180.2847999977691,930.4327969331565,10.705717074513245,0.000116093299547524
2.138798378115392,-0.7409118036346503,-2.093467790840153,0.300447119810825,NA,NA,NA,NA,0.8126818605519802,NA,NA,NA,NA,NA,-0.055344545967146684,NA,NA,NA,-0.06975844384586337,NA,NA,NA,NA,NA,NA,NA,+,0.30458310285892387,10,-1185.5110078720893,930.4375539249727,10.710474066329425,0.000115817500233386
2.145510371789403,-0.737839880135318,-2.0920464216642323,0.29965288712284066,NA,NA,NA,NA,0.7843449178803918,NA,NA,NA,NA,NA,-0.059428041196669834,NA,NA,NA,NA,NA,NA,-0.09207297626423801,NA,NA,NA,NA,+,0.304534893091189,10,-1185.5154365798066,930.4409475707331,10.713867712089836,0.000115621145086127
3.470954437835538,-0.7506328753447303,-2.092190839227887,0.35236705931992685,NA,NA,NA,NA,NA,NA,NA,0.7709713144605594,NA,NA,NA,+,NA,-0.12330976392798486,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30347719091478953,12,-1180.3086485709828,930.4510717019025,10.723991843259228,0.000115037342137768
2.1354846120790616,-0.7364742323789879,-2.0919042495537683,0.3009198102669382,NA,NA,NA,NA,0.811573432307137,NA,NA,NA,NA,NA,-0.06287079568937899,NA,NA,NA,NA,NA,NA,NA,-0.053470501668806535,NA,NA,NA,+,0.30456633375870007,10,-1185.5483965050255,930.4662042184104,10.739124359767175,0.000114170224453217
2.1384105223320193,-0.7382097704084551,-2.0920133649358976,0.3007160443857812,NA,NA,NA,NA,0.8160370312751889,NA,NA,NA,NA,NA,-0.06924192125106018,NA,NA,NA,NA,NA,-0.03693214151031815,NA,NA,NA,NA,NA,+,0.30456591092260216,10,-1185.5630040001238,930.4773977012443,10.75031784260102,0.000113533028004586
2.139823340742828,-0.7382553749571221,-2.0921051603741625,0.30030328249114785,NA,NA,NA,NA,0.806971800727242,NA,NA,NA,NA,NA,-0.06971841993461014,NA,NA,NA,NA,-0.038279653312541274,NA,NA,NA,NA,NA,NA,+,0.304545999461406,10,-1185.5730685527296,930.4851100020917,10.758030143448423,0.000113096070598744
2.13717106966862,-0.7386181495474959,-2.0929096949563255,0.30044020150169576,NA,NA,NA,NA,0.8089694928053969,NA,NA,NA,NA,NA,-0.07709474587576125,NA,NA,-0.03385565508731006,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30455364615394204,10,-1185.5763213010687,930.4876025295546,10.760522670911314,0.000112955210860211
3.436731499458293,-0.7402547376617431,-2.090540442061131,0.35376485341945585,NA,NA,NA,NA,NA,NA,NA,0.8407023650733679,NA,NA,NA,+,-0.10962957219366212,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3032707428779942,12,-1180.3917102078763,930.5147204658056,10.787640607162302,0.000111433991147077
3.800152732235994,-0.7410635054100294,-2.0696782118931214,0.35251908190572523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3363398839831328,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3041999940600091,11,-1183.0192902146202,930.5281917353412,10.801111876697973,0.000110685934627936
1.8241479331600228,-0.6872521335974275,-2.0692536067024756,0.33375519632235184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16983786963249503,NA,NA,NA,NA,NA,+,0.3049898907106111,8,-1190.8618008043356,930.5377783941269,10.810698535483652,0.000110156650015259
3.4469860761050866,-0.7434150931236588,-2.0907642393235557,0.35293347843030287,NA,NA,NA,NA,NA,NA,NA,0.8274599585836454,-0.0042128722535075885,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3033809871446347,12,-1180.423347887956,930.5389638988169,10.811884040173595,0.000110091373750889
3.691146961188958,-0.7483273001867994,-2.0777994057325193,0.3503329810353515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,-0.3611743048578341,NA,NA,NA,NA,NA,NA,+,0.3039743236430133,11,-1183.1171037320887,930.6031446222902,10.876064763646923,0.00010661458579347
3.675165199801312,-0.7602700983086892,-2.0881488942078366,0.35051989560528074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,-0.34946008941348133,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3042393264584841,11,-1183.3563343668313,930.7864631163459,11.05938325770262,0.0000972768544492241
1.91202610569042,-0.6791632584539951,-2.074883157123284,0.3362163479179985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.30477724896837405,8,-1191.3017556639095,930.8749085547199,11.147828696076658,0.0000930687403330761
3.672466508760309,-0.7399004233206057,-2.075013910307264,0.3528983441683427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,NA,-0.2751829232348813,NA,NA,NA,+,0.3040925236152645,11,-1183.572107122245,930.9518062239425,11.224726365299261,0.0000895582748354011
1.7832590907455999,-0.6802934346955966,-2.070587956100194,0.33584192173944827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017115220429161915,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30488519613487575,8,-1191.4177283677247,930.9637765269922,11.23669666834894,0.000089023855874767
1.7828657621632924,-0.6796454414010126,-2.0703354218586707,0.3359459753705505,NA,NA,NA,NA,NA,NA,NA,NA,-0.012658821110765831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30488397339131257,8,-1191.4182695149234,930.964191199175,11.237111340531783,0.0000890053999298046
4.223747700841553,-0.7081489543045332,-2.0806920678378256,0.3552640193721563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.3034375222132286,11,-1183.6013719775856,930.9742314004487,11.247151541805465,0.0000885597035213611
3.68222293220771,-0.7454407851366596,-2.078963488355293,0.3523661837287722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,-0.22738102068568206,NA,NA,NA,NA,NA,NA,NA,+,0.30411426033385697,11,-1183.7364690024986,931.0777540249031,11.350674166259864,0.000084092352412925
3.6914097845878953,-0.7385788151270294,-2.0744570266701303,0.3529976775155338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,-0.1880906180814995,NA,NA,NA,NA,NA,+,0.30405869105563965,11,-1183.9276291719384,931.2242369133628,11.497157054719537,0.000078153448624491
1.9273457124826674,-0.6978397095802437,-2.0702156483469,0.32272909024040763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17596581813063542,NA,NA,NA,NA,NA,NA,-0.328412003475128,NA,NA,NA,NA,+,0.3048485753097879,9,-1189.1573840801,931.231711938774,11.504632080130705,0.0000778618943006601
2.165537910716825,-0.6984164587051398,-2.0815218880003603,0.32117378491962073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4505270854894717,NA,NA,NA,+,+,0.30466447524990314,9,-1189.1672895632598,931.2393023473256,11.512222488682369,0.0000775669525426144
