site_code,year,night_n,visit,date,night,prcp,tmax,tmin,tavg,J_date
C44-S5,2017,1,9,2017-06-27,night1,0,21.1,7.8,14.450000000000001,178
C44-S5,2017,2,10,2017-06-28,night2,0,20,5,12.5,179
C44-S5,2017,3,11,2017-06-29,night3,0,22.2,5,13.6,180
C44-S5,2017,4,12,2017-06-30,night4,3.8,24.4,11.1,17.75,181
C44-S5,2018,1,13,NA,NA,NA,NA,NA,NA,NA
C44-S5,2018,2,14,NA,NA,NA,NA,NA,NA,NA
C44-S5,2018,3,15,NA,NA,NA,NA,NA,NA,NA
C44-S5,2018,4,16,NA,NA,NA,NA,NA,NA,NA
C44-S5,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C44-S5,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C44-S5,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C44-S5,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C44-S5,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C44-S5,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C44-S5,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C44-S5,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C44-S5,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C44-S5,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C44-S5,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C44-S5,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C44-S6,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C44-S6,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C44-S6,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C44-S6,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C44-S6,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C44-S6,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C44-S6,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C44-S6,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C44-S6,2017,1,9,NA,NA,NA,NA,NA,NA,NA
C44-S6,2017,2,10,NA,NA,NA,NA,NA,NA,NA
C44-S6,2017,3,11,NA,NA,NA,NA,NA,NA,NA
C44-S6,2017,4,12,NA,NA,NA,NA,NA,NA,NA
C44-S6,2018,1,13,2018-06-26,night1,7.6,27.8,16.1,21.950000000000003,177
C44-S6,2018,2,14,2018-06-27,night2,15.7,23.3,16.1,19.700000000000003,178
C44-S6,2018,3,15,2018-06-28,night3,3.8,25,16.1,20.55,179
C44-S6,2018,4,16,2018-06-29,night4,0,24.4,14.4,19.4,180
C44-S6,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C44-S6,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C44-S6,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C44-S6,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C44-S6,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C44-S6,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C44-S6,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C44-S6,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C44-S6,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C44-S6,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C44-S6,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C44-S6,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C46-S1,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C46-S1,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C46-S1,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C46-S1,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C46-S1,2016,1,5,2016-07-12,night1,NA,32.2,22.2,27.200000000000003,194
C46-S1,2016,2,6,2016-07-13,night2,NA,35.6,25,30.3,195
C46-S1,2016,3,7,2016-07-14,night3,NA,33.3,27.2,30.25,196
C46-S1,2016,4,8,2016-07-15,night4,NA,32.8,23.9,28.349999999999998,197
C46-S1,2017,1,9,2017-07-10,night1,NA,30,23.3,26.65,191
C46-S1,2017,2,10,2017-07-11,night2,NA,31.1,26.1,28.6,192
C46-S1,2017,3,11,2017-07-12,night3,NA,32.2,25.6,28.900000000000002,193
C46-S1,2017,4,12,2017-07-13,night4,NA,32.2,23.3,27.75,194
C46-S1,2018,1,13,2018-07-12,night1,NA,32.8,23.3,28.049999999999997,193
C46-S1,2018,2,14,2018-07-13,night2,NA,30,23.3,26.65,194
C46-S1,2018,3,15,2018-07-14,night3,NA,29.4,19.4,24.4,195
C46-S1,2018,4,16,2018-07-15,night4,NA,31.1,17.8,24.450000000000003,196
C46-S1,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C46-S1,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C46-S1,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C46-S1,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C46-S1,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C46-S1,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C46-S1,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C46-S1,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C46-S1,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C46-S1,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C46-S1,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C46-S1,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C46-S2,2015,1,1,2015-07-09,night1,NA,32.8,25.6,29.2,190
C46-S2,2015,2,2,2015-07-10,night2,NA,36.7,25,30.85,191
C46-S2,2015,3,3,2015-07-11,night3,NA,35.6,23.3,29.450000000000003,192
C46-S2,2015,4,4,2015-07-12,night4,NA,32.2,21.1,26.650000000000002,193
C46-S2,2016,1,5,2016-07-12,night1,NA,32.2,22.2,27.200000000000003,194
C46-S2,2016,2,6,2016-07-13,night2,NA,35.6,25,30.3,195
C46-S2,2016,3,7,2016-07-14,night3,NA,33.3,27.2,30.25,196
C46-S2,2016,4,8,2016-07-15,night4,NA,32.8,23.9,28.349999999999998,197
C46-S2,2017,1,9,2017-07-10,night1,NA,30,23.3,26.65,191
C46-S2,2017,2,10,2017-07-11,night2,NA,31.1,26.1,28.6,192
C46-S2,2017,3,11,2017-07-12,night3,NA,32.2,25.6,28.900000000000002,193
C46-S2,2017,4,12,2017-07-13,night4,NA,32.2,23.3,27.75,194
C46-S2,2018,1,13,2018-07-12,night1,NA,32.8,23.3,28.049999999999997,193
C46-S2,2018,2,14,2018-07-13,night2,NA,30,23.3,26.65,194
C46-S2,2018,3,15,2018-07-14,night3,NA,29.4,19.4,24.4,195
C46-S2,2018,4,16,2018-07-15,night4,NA,31.1,17.8,24.450000000000003,196
C46-S2,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C46-S2,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C46-S2,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C46-S2,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C46-S2,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C46-S2,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C46-S2,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C46-S2,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C46-S2,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C46-S2,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C46-S2,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C46-S2,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C48-S1,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C48-S1,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C48-S1,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C48-S1,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C48-S1,2016,1,5,2016-07-11,night1,NA,33.9,21.1,27.5,193
C48-S1,2016,2,6,2016-07-12,night2,NA,34.4,22.2,28.299999999999997,194
C48-S1,2016,3,7,2016-07-13,night3,NA,36.7,23.3,30,195
C48-S1,2016,4,8,2016-07-14,night4,NA,36.7,23.9,30.3,196
C48-S1,2017,1,9,2017-07-09,night1,NA,32.2,21.7,26.950000000000003,190
C48-S1,2017,2,10,2017-07-10,night2,NA,30.6,22.2,26.4,191
C48-S1,2017,3,11,2017-07-11,night3,NA,34.4,22.8,28.6,192
C48-S1,2017,4,12,2017-07-12,night4,NA,34.4,23.3,28.85,193
C48-S1,2018,1,13,2018-07-11,night1,NA,36.1,19.4,27.75,192
C48-S1,2018,2,14,2018-07-12,night2,NA,35.6,22.2,28.9,193
C48-S1,2018,3,15,2018-07-13,night3,NA,32.2,21.7,26.950000000000003,194
C48-S1,2018,4,16,2018-07-14,night4,NA,32.8,20.6,26.7,195
C48-S1,2019,1,17,2019-07-12,night1,NA,32.8,25,28.9,193
C48-S1,2019,2,18,2019-07-13,night2,NA,35.6,22.8,29.200000000000003,194
C48-S1,2019,3,19,2019-07-14,night3,NA,36.1,22.2,29.15,195
C48-S1,2019,4,20,2019-07-15,night4,NA,37.2,22.8,30,196
C48-S1,2020,1,21,2020-08-04,night1,NA,33.3,21.7,27.5,217
C48-S1,2020,2,22,2020-08-05,night2,NA,30,23.3,26.65,218
C48-S1,2020,3,23,2020-08-06,night3,NA,31.7,22.8,27.25,219
C48-S1,2020,4,24,2020-08-07,night4,NA,32.8,21.7,27.25,220
C48-S1,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C48-S1,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C48-S1,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C48-S1,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C48-S2,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C48-S2,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C48-S2,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C48-S2,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C48-S2,2016,1,5,2016-07-11,night1,NA,33.9,21.1,27.5,193
C48-S2,2016,2,6,2016-07-12,night2,NA,34.4,22.2,28.299999999999997,194
C48-S2,2016,3,7,2016-07-13,night3,NA,36.7,23.3,30,195
C48-S2,2016,4,8,2016-07-14,night4,NA,36.7,23.9,30.3,196
C48-S2,2017,1,9,2017-07-09,night1,NA,32.2,21.7,26.950000000000003,190
C48-S2,2017,2,10,2017-07-10,night2,NA,30.6,22.2,26.4,191
C48-S2,2017,3,11,2017-07-11,night3,NA,34.4,22.8,28.6,192
C48-S2,2017,4,12,2017-07-12,night4,NA,34.4,23.3,28.85,193
C48-S2,2018,1,13,2018-07-11,night1,NA,36.1,19.4,27.75,192
C48-S2,2018,2,14,2018-07-12,night2,NA,35.6,22.2,28.9,193
C48-S2,2018,3,15,2018-07-13,night3,NA,32.2,21.7,26.950000000000003,194
C48-S2,2018,4,16,2018-07-14,night4,NA,32.8,20.6,26.7,195
C48-S2,2019,1,17,2019-07-12,night1,NA,32.8,25,28.9,193
C48-S2,2019,2,18,2019-07-13,night2,NA,35.6,22.8,29.200000000000003,194
C48-S2,2019,3,19,2019-07-14,night3,NA,36.1,22.2,29.15,195
C48-S2,2019,4,20,2019-07-15,night4,NA,37.2,22.8,30,196
C48-S2,2020,1,21,2020-08-04,night1,NA,33.3,21.7,27.5,217
C48-S2,2020,2,22,2020-08-05,night2,NA,30,23.3,26.65,218
C48-S2,2020,3,23,2020-08-06,night3,NA,31.7,22.8,27.25,219
C48-S2,2020,4,24,2020-08-07,night4,NA,32.8,21.7,27.25,220
C48-S2,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C48-S2,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C48-S2,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C48-S2,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C48-S3,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C48-S3,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C48-S3,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C48-S3,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C48-S3,2016,1,5,2016-07-11,night1,NA,33.9,21.1,27.5,193
C48-S3,2016,2,6,2016-07-12,night2,NA,34.4,22.2,28.299999999999997,194
C48-S3,2016,3,7,2016-07-13,night3,NA,36.7,23.3,30,195
C48-S3,2016,4,8,2016-07-14,night4,NA,36.7,23.9,30.3,196
C48-S3,2017,1,9,2017-07-09,night1,NA,32.2,21.7,26.950000000000003,190
C48-S3,2017,2,10,2017-07-10,night2,NA,30.6,22.2,26.4,191
C48-S3,2017,3,11,2017-07-11,night3,NA,34.4,22.8,28.6,192
C48-S3,2017,4,12,2017-07-12,night4,NA,34.4,23.3,28.85,193
C48-S3,2018,1,13,2018-07-11,night1,NA,36.1,19.4,27.75,192
C48-S3,2018,2,14,2018-07-12,night2,NA,35.6,22.2,28.9,193
C48-S3,2018,3,15,2018-07-13,night3,NA,32.2,21.7,26.950000000000003,194
C48-S3,2018,4,16,2018-07-14,night4,NA,32.8,20.6,26.7,195
C48-S3,2019,1,17,2019-07-12,night1,NA,32.8,25,28.9,193
C48-S3,2019,2,18,2019-07-13,night2,NA,35.6,22.8,29.200000000000003,194
C48-S3,2019,3,19,2019-07-14,night3,NA,36.1,22.2,29.15,195
C48-S3,2019,4,20,2019-07-15,night4,NA,37.2,22.8,30,196
C48-S3,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C48-S3,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C48-S3,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C48-S3,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C48-S3,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C48-S3,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C48-S3,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C48-S3,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C48-S4,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C48-S4,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C48-S4,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C48-S4,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C48-S4,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C48-S4,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C48-S4,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C48-S4,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C48-S4,2017,1,9,2017-07-09,night1,NA,32.2,21.7,26.950000000000003,190
C48-S4,2017,2,10,2017-07-10,night2,NA,30.6,22.2,26.4,191
C48-S4,2017,3,11,2017-07-11,night3,NA,34.4,22.8,28.6,192
C48-S4,2017,4,12,2017-07-12,night4,NA,34.4,23.3,28.85,193
C48-S4,2018,1,13,NA,NA,NA,NA,NA,NA,NA
C48-S4,2018,2,14,NA,NA,NA,NA,NA,NA,NA
C48-S4,2018,3,15,NA,NA,NA,NA,NA,NA,NA
C48-S4,2018,4,16,NA,NA,NA,NA,NA,NA,NA
C48-S4,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C48-S4,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C48-S4,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C48-S4,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C48-S4,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C48-S4,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C48-S4,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C48-S4,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C48-S4,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C48-S4,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C48-S4,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C48-S4,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C500-S1,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C500-S1,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C500-S1,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C500-S1,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C500-S1,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C500-S1,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C500-S1,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C500-S1,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C500-S1,2017,1,9,NA,NA,NA,NA,NA,NA,NA
C500-S1,2017,2,10,NA,NA,NA,NA,NA,NA,NA
C500-S1,2017,3,11,NA,NA,NA,NA,NA,NA,NA
C500-S1,2017,4,12,NA,NA,NA,NA,NA,NA,NA
C500-S1,2018,1,13,NA,NA,NA,NA,NA,NA,NA
C500-S1,2018,2,14,NA,NA,NA,NA,NA,NA,NA
C500-S1,2018,3,15,NA,NA,NA,NA,NA,NA,NA
C500-S1,2018,4,16,NA,NA,NA,NA,NA,NA,NA
C500-S1,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C500-S1,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C500-S1,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C500-S1,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C500-S1,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C500-S1,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C500-S1,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C500-S1,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C500-S1,2021,1,25,2021-06-19,night1,NA,35.6,21.1,28.35,170
C500-S1,2021,2,26,2021-06-20,night2,NA,32.2,21.7,26.950000000000003,171
C500-S1,2021,3,27,2021-06-21,night3,NA,34.4,22.8,28.6,172
C500-S1,2021,4,28,2021-06-22,night4,NA,28.3,19.4,23.85,173
C500-S2,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C500-S2,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C500-S2,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C500-S2,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C500-S2,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C500-S2,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C500-S2,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C500-S2,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C500-S2,2017,1,9,NA,NA,NA,NA,NA,NA,NA
C500-S2,2017,2,10,NA,NA,NA,NA,NA,NA,NA
C500-S2,2017,3,11,NA,NA,NA,NA,NA,NA,NA
C500-S2,2017,4,12,NA,NA,NA,NA,NA,NA,NA
C500-S2,2018,1,13,NA,NA,NA,NA,NA,NA,NA
C500-S2,2018,2,14,NA,NA,NA,NA,NA,NA,NA
C500-S2,2018,3,15,NA,NA,NA,NA,NA,NA,NA
C500-S2,2018,4,16,NA,NA,NA,NA,NA,NA,NA
C500-S2,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C500-S2,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C500-S2,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C500-S2,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C500-S2,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C500-S2,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C500-S2,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C500-S2,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C500-S2,2021,1,25,2021-06-19,night1,NA,35.6,21.1,28.35,170
C500-S2,2021,2,26,2021-06-20,night2,NA,32.2,21.7,26.950000000000003,171
C500-S2,2021,3,27,2021-06-21,night3,NA,34.4,22.8,28.6,172
C500-S2,2021,4,28,2021-06-22,night4,NA,28.3,19.4,23.85,173
C501-S1,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C501-S1,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C501-S1,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C501-S1,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C501-S1,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C501-S1,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C501-S1,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C501-S1,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C501-S1,2017,1,9,NA,NA,NA,NA,NA,NA,NA
C501-S1,2017,2,10,NA,NA,NA,NA,NA,NA,NA
C501-S1,2017,3,11,NA,NA,NA,NA,NA,NA,NA
C501-S1,2017,4,12,NA,NA,NA,NA,NA,NA,NA
C501-S1,2018,1,13,NA,NA,NA,NA,NA,NA,NA
C501-S1,2018,2,14,NA,NA,NA,NA,NA,NA,NA
C501-S1,2018,3,15,NA,NA,NA,NA,NA,NA,NA
C501-S1,2018,4,16,NA,NA,NA,NA,NA,NA,NA
C501-S1,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C501-S1,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C501-S1,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C501-S1,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C501-S1,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C501-S1,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C501-S1,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C501-S1,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C501-S1,2021,1,25,2021-06-19,night1,NA,35.6,21.1,28.35,170
C501-S1,2021,2,26,2021-06-20,night2,NA,32.2,21.7,26.950000000000003,171
C501-S1,2021,3,27,2021-06-21,night3,NA,34.4,22.8,28.6,172
C501-S1,2021,4,28,2021-06-22,night4,NA,28.3,19.4,23.85,173
C501-S2,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C501-S2,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C501-S2,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C501-S2,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C501-S2,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C501-S2,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C501-S2,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C501-S2,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C501-S2,2017,1,9,NA,NA,NA,NA,NA,NA,NA
C501-S2,2017,2,10,NA,NA,NA,NA,NA,NA,NA
C501-S2,2017,3,11,NA,NA,NA,NA,NA,NA,NA
C501-S2,2017,4,12,NA,NA,NA,NA,NA,NA,NA
C501-S2,2018,1,13,NA,NA,NA,NA,NA,NA,NA
C501-S2,2018,2,14,NA,NA,NA,NA,NA,NA,NA
C501-S2,2018,3,15,NA,NA,NA,NA,NA,NA,NA
C501-S2,2018,4,16,NA,NA,NA,NA,NA,NA,NA
C501-S2,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C501-S2,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C501-S2,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C501-S2,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C501-S2,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C501-S2,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C501-S2,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C501-S2,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C501-S2,2021,1,25,2021-06-19,night1,NA,35.6,21.1,28.35,170
C501-S2,2021,2,26,2021-06-20,night2,NA,32.2,21.7,26.950000000000003,171
C501-S2,2021,3,27,2021-06-21,night3,NA,34.4,22.8,28.6,172
C501-S2,2021,4,28,2021-06-22,night4,NA,28.3,19.4,23.85,173
C502-S1,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C502-S1,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C502-S1,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C502-S1,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C502-S1,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C502-S1,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C502-S1,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C502-S1,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C502-S1,2017,1,9,NA,NA,NA,NA,NA,NA,NA
C502-S1,2017,2,10,NA,NA,NA,NA,NA,NA,NA
C502-S1,2017,3,11,NA,NA,NA,NA,NA,NA,NA
C502-S1,2017,4,12,NA,NA,NA,NA,NA,NA,NA
C502-S1,2018,1,13,NA,NA,NA,NA,NA,NA,NA
C502-S1,2018,2,14,NA,NA,NA,NA,NA,NA,NA
C502-S1,2018,3,15,NA,NA,NA,NA,NA,NA,NA
C502-S1,2018,4,16,NA,NA,NA,NA,NA,NA,NA
C502-S1,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C502-S1,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C502-S1,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C502-S1,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C502-S1,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C502-S1,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C502-S1,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C502-S1,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C502-S1,2021,1,25,2021-06-19,night1,NA,35.6,21.1,28.35,170
C502-S1,2021,2,26,2021-06-20,night2,NA,32.2,21.7,26.950000000000003,171
C502-S1,2021,3,27,2021-06-21,night3,NA,34.4,22.8,28.6,172
C502-S1,2021,4,28,2021-06-22,night4,NA,28.3,19.4,23.85,173
C502-S2,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C502-S2,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C502-S2,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C502-S2,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C502-S2,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C502-S2,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C502-S2,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C502-S2,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C502-S2,2017,1,9,NA,NA,NA,NA,NA,NA,NA
C502-S2,2017,2,10,NA,NA,NA,NA,NA,NA,NA
C502-S2,2017,3,11,NA,NA,NA,NA,NA,NA,NA
C502-S2,2017,4,12,NA,NA,NA,NA,NA,NA,NA
C502-S2,2018,1,13,NA,NA,NA,NA,NA,NA,NA
C502-S2,2018,2,14,NA,NA,NA,NA,NA,NA,NA
C502-S2,2018,3,15,NA,NA,NA,NA,NA,NA,NA
C502-S2,2018,4,16,NA,NA,NA,NA,NA,NA,NA
C502-S2,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C502-S2,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C502-S2,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C502-S2,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C502-S2,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C502-S2,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C502-S2,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C502-S2,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C502-S2,2021,1,25,2021-06-19,night1,0,35,21.7,28.35,170
C502-S2,2021,2,26,2021-06-20,night2,21.8,31.7,21.7,26.7,171
C502-S2,2021,3,27,2021-06-21,night3,1.3,33.3,22.2,27.75,172
C502-S2,2021,4,28,2021-06-22,night4,14,27.8,19.4,23.6,173
C503-S1,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C503-S1,2015,2,2,NA,NA,NA,NA,NA,NA,NA
